Requirement,Type,Module,Module name,Requirement title,API operationId,API path (method),Permission,Server handler (planned),Screen (Stage 3.5),FLOW (Stage 3.5),Acceptance criteria (AC),Test type,Priority,Source
FR-248,FR,MOD-005,Задачи,Полный редактор Task должен сохранять draft только по явной команде и сохранять его в памяти при recoverable error.,"— (Desktop-only, без нового API)","— (Desktop-only, без нового API)",Capability-driven; server recheck для команд,"— (Desktop-only, без нового API)","SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-004 Создание задачи; FLOW-005 Быстрое создание задачи; FLOW-006 Назначение исполнителя; FLOW-007 Завершение задачи; FLOW-008 Изменение статуса; FLOW-025 Optimistic conflict; FLOW-033 Массовая смена статуса,AC-1409,Desktop/UI,High,Stage 3.5 UX Architecture/Decision Log
FR-249,FR,MOD-005,Задачи,"Task list должен поддерживать представления по датам, проектам, исполнителям, статусам и приоритетам без client-side обхода permissions.","— (Desktop-only, без нового API)","— (Desktop-only, без нового API)",Capability-driven; server recheck для команд,"— (Desktop-only, без нового API)","SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-004 Создание задачи; FLOW-005 Быстрое создание задачи; FLOW-006 Назначение исполнителя; FLOW-007 Завершение задачи; FLOW-008 Изменение статуса; FLOW-025 Optimistic conflict; FLOW-033 Массовая смена статуса,AC-1410;AC-1411,Desktop/UI; Security/UI,High; Critical,Stage 3.5 UX Architecture/Decision Log
FR-250,FR,MOD-005,Задачи,"Review workflow должен показывать только server-allowed переходы: отправить на проверку, принять, вернуть в работу.","— (Desktop-only, без нового API)","— (Desktop-only, без нового API)",Capability-driven; server recheck для команд,"— (Desktop-only, без нового API)","SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-004 Создание задачи; FLOW-005 Быстрое создание задачи; FLOW-006 Назначение исполнителя; FLOW-007 Завершение задачи; FLOW-008 Изменение статуса; FLOW-025 Optimistic conflict; FLOW-033 Массовая смена статуса,AC-1412,Desktop/UI,High,Stage 3.5 UX Architecture/Decision Log
DATA-006,DATA,MOD-006,Подзадачи и чек-листы,Данные модуля: DTO/агрегаты и их поля по OpenAPI,— (операции модуля),—,—,—,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-1491;AC-1492;AC-1493;AC-1494;AC-1495;AC-1496;AC-1497;AC-1498;AC-1499;AC-1500;AC-1501;AC-1502;AC-1503;AC-1504;AC-1505;AC-1506;AC-1507;AC-1508;AC-1509;AC-1510;AC-1511;AC-1512;AC-1513;AC-1514,Boundary/contract UI,High,DEC-036/037/041
PERM-006,PERM,MOD-006,Подзадачи и чек-листы,Права модуля: capabilities и scopes по OpenAPI,— (операции модуля),—,—,—,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-1833;AC-1967;AC-1968;AC-1969;AC-1970;AC-1971;AC-1972;AC-1973;AC-1974;AC-1975;AC-1976;AC-1977,Security/authorization,Critical,DEC-004/030; OpenAPI
ERR-006,ERR,MOD-006,Подзадачи и чек-листы,"Ошибки модуля: стабильные коды, HTTP-статусы и recovery по OpenAPI",— (операции модуля),—,—,—,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-1854;AC-2225;AC-2226;AC-2227;AC-2228;AC-2229;AC-2230;AC-2231;AC-2232;AC-2233;AC-2234;AC-2235,Error handling,High,errors.csv; State Matrix
SYNC-006,SYNC,MOD-006,Подзадачи и чек-листы,"Синхронизация модуля: bootstrap/incremental sync, ack, cursor, scope invalidation",GET_api_v1_sync_changes; POST_api_v1_sync_bootstrap; POST_api_v1_sync_ack,GET /api/v1/sync/changes; POST /api/v1/sync/bootstrap; POST /api/v1/sync/ack,—,OrganizerController.GET_api_v1_sync_changes; OrganizerController.POST_api_v1_sync_bootstrap; OrganizerController.POST_api_v1_sync_ack,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-1875;AC-2483;AC-2484;AC-2485;AC-2486;AC-2487;AC-2488;AC-2489;AC-2490;AC-2491;AC-2492;AC-2493,Desktop/resilience,High,ADR-005/015; DEC-006/032
AUDIT-006,AUDIT,MOD-006,Подзадачи и чек-листы,"Аудит и история действий модуля (append-only, redaction-aware)",— (domain command + audit/history endpoints),—,—,— (domain handlers + audit pipeline),SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-1896;AC-2741;AC-2742;AC-2743;AC-2744;AC-2745;AC-2746;AC-2747;AC-2748;AC-2749;AC-2750;AC-2751,Audit/security,Critical,Architecture audit principles; OpenAPI side effects
BR-036,BR,MOD-006,Подзадачи и чек-листы,Подзадача является Task с parentTaskId.,—,—,—,—,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-036,Integration/domain,High,"§11.4–11.5, §27.1.9–10; Stage 3.5"
BR-037,BR,MOD-006,Подзадачи и чек-листы,Глубина вложенности ограничена одним уровнем.,—,—,—,—,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-037,Integration/domain,High,"§11.4–11.5, §27.1.9–10; Stage 3.5"
BR-038,BR,MOD-006,Подзадачи и чек-листы,Checklist item не имеет самостоятельного lifecycle вне родительского Task.,—,—,—,—,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-038,Integration/domain,High,"§11.4–11.5, §27.1.9–10; Stage 3.5"
BR-039,BR,MOD-006,Подзадачи и чек-листы,Reorder сохраняет стабильный порядок без дубликатов.,—,—,—,—,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-039,Integration/domain,High,"§11.4–11.5, §27.1.9–10; Stage 3.5"
FR-041,FR,MOD-006,Подзадачи и чек-листы,Система должна позволять пользователю с capability `Task.Read` выполнить действие «Список чек-лист» и считать его успешным только после подтверждения сервера.,GET_api_v1_tasks_taskId_checklists,GET /api/v1/tasks/{taskId}/checklists,Task.Read,OrganizerController.GET_api_v1_tasks_taskId_checklists,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-302;AC-303;AC-304,Contract/integration; Security/authorization; Security/session,High; Critical,OpenAPI `GET_api_v1_tasks_taskId_checklists`; Stage_3_Field_Traceability_Final_3.5.csv
FR-042,FR,MOD-006,Подзадачи и чек-листы,Система должна позволять пользователю с capability `Task.Update` выполнить действие «Создать чек-лист» и считать его успешным только после подтверждения сервера.,POST_api_v1_tasks_taskId_checklists,POST /api/v1/tasks/{taskId}/checklists,Task.Update,OrganizerController.POST_api_v1_tasks_taskId_checklists,SCR-033 Подзадачи и чек-листы,FLOW-009 Создание подзадачи,AC-305;AC-306;AC-307;AC-308;AC-309;AC-310;AC-311;AC-312,Contract/integration; Security/authorization; Security/session; Contract/UI; Concurrency/integration; Desktop/resilience; Integration; Lifecycle/integration,Critical; High,OpenAPI `POST_api_v1_tasks_taskId_checklists`; Stage_3_Field_Traceability_Final_3.5.csv
