Requirement,Type,Module,Module name,Requirement title,API operationId,API path (method),Permission,Server handler (planned),Screen (Stage 3.5),FLOW (Stage 3.5),Acceptance criteria (AC),Test type,Priority,Source
AC-2432,AC,MOD-021,Аудит и история,Stable error handling for FR-236,— (операции модуля),—,—,—,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Error handling,High,OpenAPI `GET_api_v1_audit_export`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement ERR-021
AC-2433,AC,MOD-021,Аудит и история,Stable error handling for FR-237,— (операции модуля),—,—,—,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Error handling,High,OpenAPI `GET_api_v1_objects_objectId_history`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement ERR-021
AC-2434,AC,MOD-021,Аудит и история,Stable error handling for FR-238,— (операции модуля),—,—,—,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Error handling,High,OpenAPI `GET_api_v1_objects_objectId_history_version`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement ERR-021
AC-2435,AC,MOD-021,Аудит и история,Stable error handling for FR-239,— (операции модуля),—,—,—,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Error handling,High,OpenAPI `GET_api_v1_projects_id_history`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement ERR-021
AC-2436,AC,MOD-021,Аудит и история,Stable error handling for FR-240,— (операции модуля),—,—,—,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Error handling,High,OpenAPI `GET_api_v1_tasks_id_history`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement ERR-021
AC-2437,AC,MOD-021,Аудит и история,Stable error handling for FR-241,— (операции модуля),—,—,—,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Error handling,High,OpenAPI `GET_api_v1_users_id_history`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement ERR-021
AC-2438,AC,MOD-021,Аудит и история,Stable error handling for FR-269,— (операции модуля),—,—,—,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Error handling,High,Stage 2.3.1 OpenAPI 1.2.0-stage2.3; Stage 3.5 UX baseline; Stage 4.3 remediation; cross-cutting requirement ERR-021
AC-2690,AC,MOD-021,Аудит и история,Read outage behavior for FR-236,GET_api_v1_sync_changes; POST_api_v1_sync_bootstrap; POST_api_v1_sync_ack,GET /api/v1/sync/changes; POST /api/v1/sync/bootstrap; POST /api/v1/sync/ack,—,OrganizerController.GET_api_v1_sync_changes; OrganizerController.POST_api_v1_sync_bootstrap; OrganizerController.POST_api_v1_sync_ack,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Desktop/resilience,High,OpenAPI `GET_api_v1_audit_export`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement SYNC-021
AC-2691,AC,MOD-021,Аудит и история,Read outage behavior for FR-237,GET_api_v1_sync_changes; POST_api_v1_sync_bootstrap; POST_api_v1_sync_ack,GET /api/v1/sync/changes; POST /api/v1/sync/bootstrap; POST /api/v1/sync/ack,—,OrganizerController.GET_api_v1_sync_changes; OrganizerController.POST_api_v1_sync_bootstrap; OrganizerController.POST_api_v1_sync_ack,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Desktop/resilience,High,OpenAPI `GET_api_v1_objects_objectId_history`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement SYNC-021
AC-2692,AC,MOD-021,Аудит и история,Read outage behavior for FR-238,GET_api_v1_sync_changes; POST_api_v1_sync_bootstrap; POST_api_v1_sync_ack,GET /api/v1/sync/changes; POST /api/v1/sync/bootstrap; POST /api/v1/sync/ack,—,OrganizerController.GET_api_v1_sync_changes; OrganizerController.POST_api_v1_sync_bootstrap; OrganizerController.POST_api_v1_sync_ack,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Desktop/resilience,High,OpenAPI `GET_api_v1_objects_objectId_history_version`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement SYNC-021
AC-2693,AC,MOD-021,Аудит и история,Read outage behavior for FR-239,GET_api_v1_sync_changes; POST_api_v1_sync_bootstrap; POST_api_v1_sync_ack,GET /api/v1/sync/changes; POST /api/v1/sync/bootstrap; POST /api/v1/sync/ack,—,OrganizerController.GET_api_v1_sync_changes; OrganizerController.POST_api_v1_sync_bootstrap; OrganizerController.POST_api_v1_sync_ack,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Desktop/resilience,High,OpenAPI `GET_api_v1_projects_id_history`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement SYNC-021
AC-2694,AC,MOD-021,Аудит и история,Read outage behavior for FR-240,GET_api_v1_sync_changes; POST_api_v1_sync_bootstrap; POST_api_v1_sync_ack,GET /api/v1/sync/changes; POST /api/v1/sync/bootstrap; POST /api/v1/sync/ack,—,OrganizerController.GET_api_v1_sync_changes; OrganizerController.POST_api_v1_sync_bootstrap; OrganizerController.POST_api_v1_sync_ack,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Desktop/resilience,High,OpenAPI `GET_api_v1_tasks_id_history`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement SYNC-021
AC-2695,AC,MOD-021,Аудит и история,Read outage behavior for FR-241,GET_api_v1_sync_changes; POST_api_v1_sync_bootstrap; POST_api_v1_sync_ack,GET /api/v1/sync/changes; POST /api/v1/sync/bootstrap; POST /api/v1/sync/ack,—,OrganizerController.GET_api_v1_sync_changes; OrganizerController.POST_api_v1_sync_bootstrap; OrganizerController.POST_api_v1_sync_ack,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Desktop/resilience,High,OpenAPI `GET_api_v1_users_id_history`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement SYNC-021
AC-2696,AC,MOD-021,Аудит и история,Read outage behavior for FR-269,GET_api_v1_sync_changes; POST_api_v1_sync_bootstrap; POST_api_v1_sync_ack,GET /api/v1/sync/changes; POST /api/v1/sync/bootstrap; POST /api/v1/sync/ack,—,OrganizerController.GET_api_v1_sync_changes; OrganizerController.POST_api_v1_sync_bootstrap; OrganizerController.POST_api_v1_sync_ack,"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Desktop/resilience,High,Stage 2.3.1 OpenAPI 1.2.0-stage2.3; Stage 3.5 UX baseline; Stage 4.3 remediation; cross-cutting requirement SYNC-021
AC-2948,AC,MOD-021,Аудит и история,Audit evidence for FR-236,— (domain command + audit/history endpoints),—,—,— (domain handlers + audit pipeline),"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Audit/security,Critical,OpenAPI `GET_api_v1_audit_export`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement AUDIT-021
AC-2949,AC,MOD-021,Аудит и история,Audit evidence for FR-237,— (domain command + audit/history endpoints),—,—,— (domain handlers + audit pipeline),"SCR-036 История объекта; SCR-068 Проект: история; SCR-172 Карточка пользователя; SCR-186 Audit; SCR-201 ETag/If-Match, task aggregate, directory",FLOW-025 Optimistic conflict; FLOW-029 Блокировка пользователя; FLOW-030 Изменение permissions,,Audit/security,Critical,OpenAPI `GET_api_v1_objects_objectId_history`; Stage_3_Field_Traceability_Final_3.5.csv; cross-cutting requirement AUDIT-021
