Entity ID,Type,Module,Parent IDs,Direct FR,Parent exists,Source present,Given,When,Then,Vague terms,Status,Notes
AC-1248,AC,MOD-019,FR-208,FR-208,True,True,True,True,True,,Pass,
AC-1249,AC,MOD-019,FR-208,FR-208,True,True,True,True,True,,Pass,
AC-1250,AC,MOD-019,FR-209,FR-209,True,True,False,False,False,,Finding,
AC-1251,AC,MOD-019,FR-209,FR-209,True,True,True,True,True,,Pass,
AC-1252,AC,MOD-019,FR-209,FR-209,True,True,True,True,True,,Pass,
AC-1253,AC,MOD-019,FR-210,FR-210,True,True,False,False,False,,Finding,
AC-1254,AC,MOD-019,FR-210,FR-210,True,True,True,True,True,,Pass,
AC-1255,AC,MOD-019,FR-210,FR-210,True,True,True,True,True,,Pass,
AC-1256,AC,MOD-019,FR-211,FR-211,True,True,False,False,False,,Finding,
AC-1257,AC,MOD-019,FR-211,FR-211,True,True,True,True,True,,Pass,
AC-1258,AC,MOD-019,FR-211,FR-211,True,True,True,True,True,,Pass,
AC-1259,AC,MOD-019,FR-212,FR-212,True,True,True,True,True,,Pass,
AC-1260,AC,MOD-019,FR-212,FR-212,True,True,True,True,True,,Pass,
AC-1261,AC,MOD-019,FR-212,FR-212,True,True,True,True,True,,Pass,
AC-1262,AC,MOD-019,FR-212,FR-212,True,True,True,True,True,,Pass,
AC-1263,AC,MOD-019,FR-212,FR-212,True,True,True,True,True,,Pass,
AC-1264,AC,MOD-019,FR-212,FR-212,True,True,True,True,True,,Pass,
AC-1265,AC,MOD-019,FR-213,FR-213,True,True,False,False,False,,Finding,
AC-1266,AC,MOD-019,FR-213,FR-213,True,True,True,True,True,,Pass,
AC-1267,AC,MOD-019,FR-213,FR-213,True,True,True,True,True,,Pass,
AC-1268,AC,MOD-019,FR-214,FR-214,True,True,True,True,True,,Pass,
AC-1269,AC,MOD-019,FR-214,FR-214,True,True,True,True,True,,Pass,
AC-1270,AC,MOD-019,FR-214,FR-214,True,True,True,True,True,,Pass,
AC-1271,AC,MOD-019,FR-214,FR-214,True,True,True,True,True,,Pass,
AC-1272,AC,MOD-019,FR-214,FR-214,True,True,True,True,True,,Pass,
AC-1273,AC,MOD-019,FR-214,FR-214,True,True,True,True,True,,Pass,
AC-1274,AC,MOD-019,FR-214,FR-214,True,True,True,True,True,,Pass,
AC-1275,AC,MOD-019,FR-215,FR-215,True,True,True,True,True,,Pass,
AC-1276,AC,MOD-019,FR-215,FR-215,True,True,True,True,True,,Pass,
AC-1277,AC,MOD-019,FR-215,FR-215,True,True,True,True,True,,Pass,
AC-1278,AC,MOD-019,FR-215,FR-215,True,True,True,True,True,,Pass,
AC-1279,AC,MOD-019,FR-215,FR-215,True,True,True,True,True,,Pass,
AC-1280,AC,MOD-019,FR-216,FR-216,True,True,False,False,False,,Finding,
AC-1281,AC,MOD-019,FR-216,FR-216,True,True,True,True,True,,Pass,
AC-1282,AC,MOD-019,FR-216,FR-216,True,True,True,True,True,,Pass,
AC-1283,AC,MOD-019,FR-217,FR-217,True,True,True,True,True,,Pass,
AC-1284,AC,MOD-019,FR-217,FR-217,True,True,True,True,True,,Pass,
AC-1285,AC,MOD-019,FR-217,FR-217,True,True,True,True,True,,Pass,
AC-1286,AC,MOD-019,FR-217,FR-217,True,True,True,True,True,,Pass,
AC-1287,AC,MOD-019,FR-217,FR-217,True,True,True,True,True,,Pass,
AC-1288,AC,MOD-019,FR-217,FR-217,True,True,True,True,True,,Pass,
AC-1289,AC,MOD-019,FR-218,FR-218,True,True,True,True,True,,Pass,
AC-1290,AC,MOD-019,FR-218,FR-218,True,True,True,True,True,,Pass,
AC-1291,AC,MOD-019,FR-218,FR-218,True,True,True,True,True,,Pass,
AC-1292,AC,MOD-019,FR-218,FR-218,True,True,True,True,True,,Pass,
AC-1293,AC,MOD-019,FR-218,FR-218,True,True,True,True,True,,Pass,
AC-1294,AC,MOD-019,FR-218,FR-218,True,True,True,True,True,,Pass,
AC-1295,AC,MOD-019,FR-218,FR-218,True,True,True,True,True,,Pass,
AC-1296,AC,MOD-019,FR-219,FR-219,True,True,True,True,True,,Pass,
AC-1297,AC,MOD-019,FR-219,FR-219,True,True,True,True,True,,Pass,
AC-1298,AC,MOD-019,FR-219,FR-219,True,True,True,True,True,,Pass,
AC-1299,AC,MOD-019,FR-219,FR-219,True,True,True,True,True,,Pass,
AC-1300,AC,MOD-019,FR-219,FR-219,True,True,True,True,True,,Pass,
AC-1301,AC,MOD-019,FR-219,FR-219,True,True,True,True,True,,Pass,
AC-1302,AC,MOD-019,FR-219,FR-219,True,True,True,True,True,,Pass,
AC-1303,AC,MOD-019,FR-220,FR-220,True,True,True,True,True,,Pass,
AC-1304,AC,MOD-019,FR-220,FR-220,True,True,True,True,True,,Pass,
AC-1305,AC,MOD-019,FR-220,FR-220,True,True,True,True,True,,Pass,
AC-1306,AC,MOD-019,FR-220,FR-220,True,True,True,True,True,,Pass,
AC-1307,AC,MOD-019,FR-220,FR-220,True,True,True,True,True,,Pass,
AC-1308,AC,MOD-019,FR-220,FR-220,True,True,True,True,True,,Pass,
AC-1309,AC,MOD-019,FR-220,FR-220,True,True,True,True,True,,Pass,
AC-1310,AC,MOD-019,FR-221,FR-221,True,True,False,False,False,,Finding,
AC-1311,AC,MOD-019,FR-221,FR-221,True,True,True,True,True,,Pass,
AC-1312,AC,MOD-019,FR-221,FR-221,True,True,True,True,True,,Pass,
AC-1313,AC,MOD-019,FR-222,FR-222,True,True,True,True,True,,Pass,
AC-1314,AC,MOD-019,FR-222,FR-222,True,True,True,True,True,,Pass,
AC-1315,AC,MOD-019,FR-222,FR-222,True,True,True,True,True,,Pass,
AC-1316,AC,MOD-019,FR-222,FR-222,True,True,True,True,True,,Pass,
AC-1317,AC,MOD-019,FR-222,FR-222,True,True,True,True,True,,Pass,
AC-1318,AC,MOD-019,FR-222,FR-222,True,True,True,True,True,,Pass,
AC-1319,AC,MOD-019,FR-222,FR-222,True,True,True,True,True,,Pass,
AC-1320,AC,MOD-019,FR-223,FR-223,True,True,False,False,False,,Finding,
AC-1321,AC,MOD-019,FR-223,FR-223,True,True,True,True,True,,Pass,
AC-1322,AC,MOD-019,FR-223,FR-223,True,True,True,True,True,,Pass,
AC-1323,AC,MOD-019,FR-224,FR-224,True,True,True,True,True,,Pass,
AC-1324,AC,MOD-019,FR-224,FR-224,True,True,True,True,True,,Pass,
AC-1325,AC,MOD-019,FR-224,FR-224,True,True,True,True,True,,Pass,
AC-1326,AC,MOD-019,FR-224,FR-224,True,True,True,True,True,,Pass,
AC-1327,AC,MOD-019,FR-224,FR-224,True,True,True,True,True,,Pass,
AC-1328,AC,MOD-019,FR-224,FR-224,True,True,True,True,True,,Pass,
AC-1329,AC,MOD-019,FR-225,FR-225,True,True,True,True,True,,Pass,
AC-1330,AC,MOD-019,FR-225,FR-225,True,True,True,True,True,,Pass,
AC-1331,AC,MOD-019,FR-225,FR-225,True,True,True,True,True,,Pass,
AC-1332,AC,MOD-019,FR-225,FR-225,True,True,True,True,True,,Pass,
AC-1333,AC,MOD-019,FR-225,FR-225,True,True,True,True,True,,Pass,
AC-1334,AC,MOD-019,FR-225,FR-225,True,True,True,True,True,,Pass,
AC-1335,AC,MOD-019,FR-225,FR-225,True,True,True,True,True,,Pass,
AC-1336,AC,MOD-019,FR-226,FR-226,True,True,True,True,True,,Pass,
AC-1337,AC,MOD-019,FR-226,FR-226,True,True,True,True,True,,Pass,
AC-1338,AC,MOD-019,FR-226,FR-226,True,True,True,True,True,,Pass,
AC-1339,AC,MOD-019,FR-226,FR-226,True,True,True,True,True,,Pass,
AC-1340,AC,MOD-019,FR-226,FR-226,True,True,True,True,True,,Pass,
AC-1341,AC,MOD-019,FR-226,FR-226,True,True,True,True,True,,Pass,
AC-1342,AC,MOD-019,FR-227,FR-227,True,True,True,True,True,,Pass,
AC-1343,AC,MOD-019,FR-227,FR-227,True,True,True,True,True,,Pass,
AC-1344,AC,MOD-019,FR-227,FR-227,True,True,True,True,True,,Pass,
AC-1345,AC,MOD-019,FR-227,FR-227,True,True,True,True,True,,Pass,
AC-1346,AC,MOD-019,FR-227,FR-227,True,True,True,True,True,,Pass,
AC-1347,AC,MOD-019,FR-227,FR-227,True,True,True,True,True,,Pass,
AC-1348,AC,MOD-019,FR-228,FR-228,True,True,False,False,False,,Finding,
AC-1349,AC,MOD-019,FR-228,FR-228,True,True,True,True,True,,Pass,
AC-1350,AC,MOD-019,FR-228,FR-228,True,True,True,True,True,,Pass,
AC-1351,AC,MOD-019,FR-229,FR-229,True,True,True,True,True,,Pass,
AC-1352,AC,MOD-019,FR-229,FR-229,True,True,True,True,True,,Pass,
AC-1353,AC,MOD-019,FR-229,FR-229,True,True,True,True,True,,Pass,
AC-1354,AC,MOD-019,FR-229,FR-229,True,True,True,True,True,,Pass,
AC-1355,AC,MOD-019,FR-229,FR-229,True,True,True,True,True,,Pass,
AC-1356,AC,MOD-019,FR-230,FR-230,True,True,True,True,True,,Pass,
AC-1357,AC,MOD-019,FR-230,FR-230,True,True,True,True,True,,Pass,
AC-1358,AC,MOD-019,FR-230,FR-230,True,True,True,True,True,,Pass,
AC-1359,AC,MOD-019,FR-230,FR-230,True,True,True,True,True,,Pass,
AC-1360,AC,MOD-019,FR-230,FR-230,True,True,True,True,True,,Pass,
AC-1361,AC,MOD-020,FR-231,FR-231,True,True,False,False,False,,Finding,
AC-1362,AC,MOD-020,FR-231,FR-231,True,True,True,True,True,,Pass,
AC-1363,AC,MOD-020,FR-231,FR-231,True,True,True,True,True,,Pass,
AC-1364,AC,MOD-020,FR-232,FR-232,True,True,True,True,True,,Pass,
AC-1365,AC,MOD-020,FR-232,FR-232,True,True,True,True,True,,Pass,
AC-1366,AC,MOD-020,FR-232,FR-232,True,True,True,True,True,,Pass,
AC-1367,AC,MOD-020,FR-232,FR-232,True,True,True,True,True,,Pass,
AC-1368,AC,MOD-020,FR-232,FR-232,True,True,True,True,True,,Pass,
AC-1369,AC,MOD-020,FR-233,FR-233,True,True,True,True,True,,Pass,
AC-1370,AC,MOD-020,FR-233,FR-233,True,True,True,True,True,,Pass,
AC-1371,AC,MOD-020,FR-233,FR-233,True,True,True,True,True,,Pass,
AC-1372,AC,MOD-020,FR-233,FR-233,True,True,True,True,True,,Pass,
AC-1373,AC,MOD-020,FR-233,FR-233,True,True,True,True,True,,Pass,
AC-1374,AC,MOD-020,FR-233,FR-233,True,True,True,True,True,,Pass,
AC-1375,AC,MOD-020,FR-233,FR-233,True,True,True,True,True,,Pass,
AC-1376,AC,MOD-020,FR-234,FR-234,True,True,False,False,False,,Finding,
AC-1377,AC,MOD-020,FR-234,FR-234,True,True,True,True,True,,Pass,
AC-1378,AC,MOD-020,FR-234,FR-234,True,True,True,True,True,,Pass,
AC-1379,AC,MOD-020,FR-234,FR-234,True,True,True,True,True,,Pass,
AC-1380,AC,MOD-020,FR-234,FR-234,True,True,True,True,True,,Pass,
AC-1381,AC,MOD-021,FR-235,FR-235,True,True,False,False,False,,Finding,
AC-1382,AC,MOD-021,FR-235,FR-235,True,True,True,True,True,,Pass,
AC-1383,AC,MOD-021,FR-235,FR-235,True,True,True,True,True,,Pass,
AC-1384,AC,MOD-021,FR-236,FR-236,True,True,False,False,False,,Finding,
AC-1385,AC,MOD-021,FR-236,FR-236,True,True,True,True,True,,Pass,
AC-1386,AC,MOD-021,FR-236,FR-236,True,True,True,True,True,,Pass,
AC-1387,AC,MOD-021,FR-236,FR-236,True,True,True,True,True,,Pass,
AC-1388,AC,MOD-021,FR-237,FR-237,True,True,False,False,False,,Finding,
AC-1389,AC,MOD-021,FR-237,FR-237,True,True,True,True,True,,Pass,
AC-1390,AC,MOD-021,FR-237,FR-237,True,True,True,True,True,,Pass,
AC-1391,AC,MOD-021,FR-238,FR-238,True,True,False,False,False,,Finding,
AC-1392,AC,MOD-021,FR-238,FR-238,True,True,True,True,True,,Pass,
AC-1393,AC,MOD-021,FR-238,FR-238,True,True,True,True,True,,Pass,
AC-1394,AC,MOD-021,FR-239,FR-239,True,True,False,False,False,,Finding,
AC-1395,AC,MOD-021,FR-239,FR-239,True,True,True,True,True,,Pass,
AC-1396,AC,MOD-021,FR-239,FR-239,True,True,True,True,True,,Pass,
AC-1397,AC,MOD-021,FR-240,FR-240,True,True,False,False,False,,Finding,
AC-1398,AC,MOD-021,FR-240,FR-240,True,True,True,True,True,,Pass,
AC-1399,AC,MOD-021,FR-240,FR-240,True,True,True,True,True,,Pass,
AC-1400,AC,MOD-021,FR-241,FR-241,True,True,False,False,False,,Finding,
AC-1401,AC,MOD-021,FR-241,FR-241,True,True,True,True,True,,Pass,
AC-1402,AC,MOD-021,FR-241,FR-241,True,True,True,True,True,,Pass,
AC-1403,AC,MOD-001,FR-242,FR-242,True,True,False,False,False,,Finding,
AC-1404,AC,MOD-002,FR-243,FR-243,True,True,False,False,False,,Finding,
AC-1405,AC,MOD-002,FR-244,FR-244,True,True,False,False,False,,Finding,
AC-1406,AC,MOD-002,FR-245,FR-245,True,True,False,False,False,,Finding,
AC-1407,AC,MOD-003,FR-246,FR-246,True,True,False,False,False,,Finding,
AC-1408,AC,MOD-004,FR-247,FR-247,True,True,False,False,False,,Finding,
AC-1409,AC,MOD-005,FR-248,FR-248,True,True,False,False,False,,Finding,
AC-1410,AC,MOD-005,FR-249,FR-249,True,True,False,False,False,,Finding,
AC-1411,AC,MOD-005,FR-249,FR-249,True,True,False,False,False,,Finding,
AC-1412,AC,MOD-005,FR-250,FR-250,True,True,False,False,False,,Finding,
AC-1413,AC,MOD-006,FR-251,FR-251,True,True,False,False,False,,Finding,
AC-1414,AC,MOD-007,FR-252,FR-252,True,True,False,False,False,,Finding,
AC-1415,AC,MOD-007,FR-252,FR-252,True,True,False,False,False,,Finding,
AC-1416,AC,MOD-008,FR-253,FR-253,True,True,False,False,False,,Finding,
AC-1417,AC,MOD-009,FR-254,FR-254,True,True,False,False,False,,Finding,
AC-1418,AC,MOD-010,FR-255,FR-255,True,True,False,False,False,,Finding,
AC-1419,AC,MOD-010,FR-255,FR-255,True,True,False,False,False,,Finding,
AC-1420,AC,MOD-011,FR-256,FR-256,True,True,False,False,False,,Finding,
AC-1421,AC,MOD-011,FR-257,FR-257,True,True,False,False,False,,Finding,
AC-1422,AC,MOD-012,FR-258,FR-258,True,True,False,False,False,,Finding,
AC-1423,AC,MOD-013,FR-259,FR-259,True,True,False,False,False,,Finding,
AC-1424,AC,MOD-013,FR-259,FR-259,True,True,False,False,False,,Finding,
AC-1425,AC,MOD-014,FR-260,FR-260,True,True,False,False,False,,Finding,
AC-1426,AC,MOD-015,FR-261,FR-261,True,True,False,False,False,,Finding,
AC-1427,AC,MOD-016,FR-262,FR-262,True,True,False,False,False,,Finding,
AC-1428,AC,MOD-017,FR-263,FR-263,True,True,False,False,False,,Finding,
AC-1429,AC,MOD-018,FR-264,FR-264,True,True,False,False,False,,Finding,
AC-1430,AC,MOD-019,FR-265,FR-265,True,True,False,False,False,,Finding,
AC-1431,AC,MOD-020,FR-266,FR-266,True,True,False,False,False,,Finding,
AC-1432,AC,MOD-020,FR-267,FR-267,True,True,False,False,False,,Finding,
AC-1433,AC,MOD-020,FR-268,FR-268,True,True,False,False,False,,Finding,
AC-1434,AC,MOD-020,FR-268,FR-268,True,True,False,False,False,,Finding,
AC-1435,AC,MOD-021,FR-269,FR-269,True,True,False,False,False,,Finding,
AC-1436,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1437,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1438,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1439,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1440,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1441,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1442,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1443,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1444,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1445,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1446,AC,MOD-001,DATA-001,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1447,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1448,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1449,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1450,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1451,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1452,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1453,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1454,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1455,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1456,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1457,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1458,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1459,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1460,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1461,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1462,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1463,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1464,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1465,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1466,AC,MOD-004,DATA-004,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1467,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1468,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1469,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1470,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1471,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1472,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1473,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1474,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1475,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1476,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1477,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1478,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1479,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1480,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1481,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1482,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1483,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1484,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1485,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1486,AC,MOD-005,DATA-005,,True,True,True,True,True,корректно,Finding,Direct FR link absent
AC-1487,AC,MOD-005,DATA-005,,True,True,True,True,True,корректно,Finding,Direct FR link absent
AC-1488,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1489,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1490,AC,MOD-005,DATA-005,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1491,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1492,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1493,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1494,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1495,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1496,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1497,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1498,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1499,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1500,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1501,AC,MOD-006,DATA-006,,True,True,True,True,True,корректно,Finding,Direct FR link absent
AC-1502,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1503,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1504,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1505,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1506,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1507,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1508,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1509,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1510,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1511,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1512,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1513,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1514,AC,MOD-006,DATA-006,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1515,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1516,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1517,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1518,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1519,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1520,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1521,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1522,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1523,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1524,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1525,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1526,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1527,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1528,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1529,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1530,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1531,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1532,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1533,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1534,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1535,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1536,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1537,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1538,AC,MOD-007,DATA-007,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1539,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1540,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1541,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1542,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1543,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1544,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1545,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1546,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1547,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1548,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1549,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1550,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1551,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1552,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1553,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1554,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1555,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1556,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1557,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1558,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1559,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1560,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1561,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1562,AC,MOD-008,DATA-008,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1563,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1564,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1565,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1566,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1567,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1568,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1569,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1570,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
