schema,field_path,type,format,required,nullable,enum,default,minimum,maximum,min_length,max_length,min_items,max_items,unique_items,read_only,write_only,referenced_schema,date_time_semantics,patch_semantics,version_semantics,lifecycle_semantics,capability_semantics,partial_access,redaction,description,validation_rules
HistoryEntry,changeType,string,,True,False,,,,,1,24,,,,False,False,,,,,,,False,,,minLength=1; maxLength=24
HistoryEntry,changedFields,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
HistoryEntry,correlationId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
HistoryEntryPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
HistoryEntryPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
HistoryEntryPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
HistoryVersion,objectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
HistoryVersion,objectVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
HistoryVersion,changeType,string,,True,False,"[""created"", ""updated"", ""state_changed"", ""archived"", ""restored"", ""trashed"", ""purged""]",,,,,,,,,False,False,,,,,,,False,,,
HistoryVersion,changedAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
HistoryVersion,changedBy,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
HistoryVersion,changedFields,array,,True,False,,,,,,,,500,True,False,False,,,,,,,False,,,maxItems=500; uniqueItems=true
HistoryVersion,correlationId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
InboxConvertCatalog,itemType,string,,True,False,"[""file_reference"", ""folder_reference"", ""web_link"", ""text_note""]",,,,,,,,,False,False,,,,,,,False,,,
InboxConvertCatalog,parentCatalogItemId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
InboxConvertCatalog,expectedInboxVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
InboxConvertTask,projectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
InboxConvertTask,scheduledDate,string|null,date,False,True,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
InboxConvertTask,expectedInboxVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
InboxItem,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
InboxItem,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
InboxItem,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
InboxItem,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
InboxItem,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
InboxItem,ownerUserId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
InboxItem,itemType,string,,True,False,"[""task"", ""note"", ""file_link"", ""web_link"", ""idea"", ""assignment""]",,,,,,,,,False,False,,,,,,,False,,,
InboxItem,title,string|null,,False,True,,,,,,500,,,,False,False,,,,,,,False,,,maxLength=500
InboxItem,content,string|null,,False,True,,,,,,20000,,,,False,False,,,,,,,False,,,maxLength=20000
InboxItem,rawUrl,string|null,uri,False,True,,,,,,2048,,,,False,False,,,,,,,False,,,maxLength=2048
InboxItem,rawPath,string|null,,False,True,,,,,,4096,,,,False,False,,,,,,,False,,,maxLength=4096
InboxItem,status,string,,True,False,"[""unprocessed"", ""converted"", ""discarded""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
InboxItem,convertedObjectId,string|null,uuid,False,True,,,,,,,,,,True,False,,,,,,,False,,,
InboxItemCreate,itemType,string,,True,False,"[""task"", ""note"", ""file_link"", ""web_link"", ""idea"", ""assignment""]",,,,,,,,,False,False,,,,,,,False,,,
InboxItemCreate,title,string|null,,False,True,,,,,,500,,,,False,False,,,,,,,False,,,maxLength=500
InboxItemCreate,content,string|null,,False,True,,,,,,20000,,,,False,False,,,,,,,False,,,maxLength=20000
InboxItemCreate,rawUrl,string|null,uri,False,True,,,,,,2048,,,,False,False,,,,,,,False,,,maxLength=2048
InboxItemCreate,rawPath,string|null,,False,True,,,,,,4096,,,,False,False,,,,,,,False,,,maxLength=4096
InboxItemCreate,status,string,,False,False,"[""unprocessed"", ""converted"", ""discarded""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
InboxItemPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
InboxItemPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
InboxItemPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
InboxItemPatch,itemType,string,,False,False,"[""task"", ""note"", ""file_link"", ""web_link"", ""idea"", ""assignment""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
InboxItemPatch,title,string|null,,False,True,,,,,,500,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=500
InboxItemPatch,content,string|null,,False,True,,,,,,20000,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=20000
InboxItemPatch,rawUrl,string|null,uri,False,True,,,,,,2048,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=2048
InboxItemPatch,rawPath,string|null,,False,True,,,,,,4096,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=4096
InboxItemPatch,status,string,,False,False,"[""unprocessed"", ""converted"", ""discarded""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,canonical lifecycle/status literal,,False,,,
IncrementalSyncBatch,mode,string,,True,False,"[""incremental""]",,,,,,,,,False,False,,,,,,,False,,,
IncrementalSyncBatch,fromSequence,integer,int64,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
IncrementalSyncBatch,toSequence,integer,int64,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
IncrementalSyncBatch,scopeVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
IncrementalSyncBatch,changes,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
IncrementalSyncBatch,hasMore,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
IncrementalSyncBatch,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
Interaction,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Interaction,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Interaction,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
Interaction,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Interaction,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Interaction,counterpartyObjectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
Interaction,interactionType,string,,True,False,"[""call"", ""meeting"", ""email"", ""agreement"", ""note"", ""next_step""]",,,,,,,,,False,False,,,,,,,False,,,
Interaction,occurredAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Interaction,subject,string,,True,False,,,,,1,500,,,,False,False,,,,,,,False,,,minLength=1; maxLength=500
Interaction,details,string|null,,False,True,,,,,,20000,,,,False,False,,,,,,,False,,,maxLength=20000
Interaction,nextStep,string|null,,False,True,,,,,,5000,,,,False,False,,,,,,,False,,,maxLength=5000
Interaction,nextStepDueAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Interaction,participantObjectIds,array,,True,False,,,,,,,,500,True,False,False,,,,,,,False,,,maxItems=500; uniqueItems=true
InteractionCreate,counterpartyObjectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
InteractionCreate,interactionType,string,,True,False,"[""call"", ""meeting"", ""email"", ""agreement"", ""note"", ""next_step""]",,,,,,,,,False,False,,,,,,,False,,,
InteractionCreate,occurredAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
InteractionCreate,subject,string,,True,False,,,,,1,500,,,,False,False,,,,,,,False,,,minLength=1; maxLength=500
InteractionCreate,details,string|null,,False,True,,,,,,20000,,,,False,False,,,,,,,False,,,maxLength=20000
InteractionCreate,nextStep,string|null,,False,True,,,,,,5000,,,,False,False,,,,,,,False,,,maxLength=5000
InteractionCreate,nextStepDueAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
InteractionCreate,participantObjectIds,array,,False,False,,,,,,,,500,True,False,False,,,,,,,False,,,maxItems=500; uniqueItems=true
InteractionPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
InteractionPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
InteractionPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
InteractionParticipants,participantObjectIds,array,,True,False,,,,,,,,500,True,False,False,,,,,,,False,,,maxItems=500; uniqueItems=true
InteractionPatch,counterpartyObjectId,string,uuid,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
InteractionPatch,interactionType,string,,False,False,"[""call"", ""meeting"", ""email"", ""agreement"", ""note"", ""next_step""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
InteractionPatch,occurredAt,string,date-time,False,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
InteractionPatch,subject,string,,False,False,,,,,1,500,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=500
InteractionPatch,details,string|null,,False,True,,,,,,20000,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=20000
InteractionPatch,nextStep,string|null,,False,True,,,,,,5000,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=5000
InteractionPatch,nextStepDueAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
InteractionPatch,participantObjectIds,array,,False,False,,,,,,,,500,True,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxItems=500; uniqueItems=true
JobRunRequest,jobCode,string,,True,False,,,,,1,100,,,,False,False,,,,,,,False,,,minLength=1; maxLength=100
JobRunRequest,input,object,,True,False,,,,,,,,,,False,False,,,,,,,False,,Job-specific schema-validated input.,maxProperties=100
LoginAttempt,id,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
LoginAttempt,login,string,,True,False,,,,,,100,,,,False,False,,,,,,,False,,,maxLength=100
LoginAttempt,userAccountId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
LoginAttempt,deviceId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
LoginAttempt,ipAddress,string|null,ipv4,False,True,,,,,,,,,,False,False,,,,,,,False,,,
LoginAttempt,occurredAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
LoginAttempt,succeeded,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
LoginAttempt,failureCode,string|null,,False,True,,,,,,40,,,,False,False,,,,,,,False,,,maxLength=40
LoginAttempt,correlationId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
LoginAttemptPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
LoginAttemptPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
LoginAttemptPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
LoginRequest,login,string,,True,False,,,,,3,100,,,,False,False,,,,,,,False,,,minLength=3; maxLength=100
LoginRequest,password,string,,True,False,,,,,1,1024,,,,False,True,,,,,,,False,,,minLength=1; maxLength=1024
LoginRequest,device,ref,,True,False,,,,,,,,,,False,False,DeviceRegistration,,,,,,False,,,
LogoutAllRequest,keepCurrentSession,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
MaintenanceMode,enabled,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
MaintenanceMode,reason,string|null,,False,True,,,,,,2000,,,,False,False,,,,,,,False,,,maxLength=2000
MaintenanceMode,enabledAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
MaintenanceMode,version,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
MaintenanceModeRequest,enabled,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
MaintenanceModeRequest,reason,string,,True,False,,,,,1,2000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=2000
MaintenanceModeRequest,expectedVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
NetworkResource,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
NetworkResource,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
NetworkResource,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
NetworkResource,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
NetworkResource,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
NetworkResource,name,string,,True,False,,,,,1,300,,,,False,False,,,,,,,False,,,minLength=1; maxLength=300
NetworkResource,rootUncPath,string,,True,False,,,,,3,4096,,,,False,False,,,,,,,False,,,"pattern=""^\\\\\\\\""; minLength=3; maxLength=4096"
